time,x,y,z,MF
12.441,-0.84,-46.68,-1.08,46.70
12.451,-0.84,-46.68,-1.08,46.70
12.460,-0.84,-46.68,-1.02,46.70
12.472,-0.78,-46.68,-1.02,46.70
12.480,-0.78,-46.68,-0.96,46.70
12.491,-0.78,-46.68,-1.02,46.70
12.499,-0.78,-46.68,-1.02,46.70
12.526,-0.78,-46.68,-1.02,46.70
12.529,-0.78,-46.68,-1.08,46.70
12.531,-0.78,-46.62,-1.08,46.64
12.556,-0.78,-46.68,-1.14,46.70
12.560,-0.84,-46.68,-1.14,46.70
12.562,-0.84,-46.68,-1.14,46.70
12.576,-0.84,-46.74,-1.14,46.76
12.580,-0.84,-46.74,-1.14,46.76
12.593,-0.78,-46.80,-1.20,46.82
12.600,-0.78,-46.80,-1.20,46.82
12.611,-0.78,-46.80,-1.20,46.82
12.619,-0.78,-46.80,-1.20,46.82
12.635,-0.78,-46.80,-1.20,46.82
12.648,-0.78,-46.80,-1.20,46.82
12.650,-0.78,-46.80,-1.20,46.82
12.659,-0.78,-46.80,-1.20,46.82
12.669,-0.78,-46.80,-1.20,46.82
12.678,-0.78,-46.80,-1.20,46.82
12.691,-0.78,-46.80,-1.20,46.82
12.698,-0.72,-46.68,-1.20,46.70
12.713,-0.72,-46.62,-1.20,46.64
12.718,-0.72,-46.56,-1.20,46.58
12.730,-0.66,-46.50,-1.20,46.52
12.744,-0.66,-46.38,-1.14,46.40
12.749,-0.66,-46.32,-1.14,46.34
12.762,-0.66,-46.26,-1.14,46.28
12.769,-0.66,-46.20,-1.14,46.22
12.779,-0.72,-46.26,-1.14,46.28
12.801,-0.72,-46.26,-1.14,46.28
12.802,-0.78,-46.26,-1.14,46.28
12.827,-0.84,-46.26,-1.14,46.28
12.829,-0.90,-46.32,-1.14,46.34
12.830,-0.96,-46.32,-1.08,46.34
12.837,-1.02,-46.32,-1.08,46.34
12.849,-1.08,-46.32,-1.08,46.35
12.858,-1.08,-46.32,-1.08,46.35
12.868,-1.08,-46.32,-1.02,46.34
12.877,-1.08,-46.32,-1.02,46.34
12.893,-1.08,-46.32,-1.02,46.34
12.898,-1.08,-46.32,-1.02,46.34
12.920,-1.02,-46.32,-1.02,46.34
12.922,-1.02,-46.32,-1.02,46.34
12.944,-1.02,-46.32,-1.02,46.34
12.946,-1.02,-46.32,-1.02,46.34
12.950,-1.02,-46.32,-1.02,46.34
12.960,-1.02,-46.32,-1.02,46.34
12.969,-1.02,-46.38,-1.02,46.40
12.981,-0.96,-46.38,-1.02,46.40
12.987,-0.96,-46.38,-0.96,46.40
12.997,-0.96,-46.44,-0.96,46.46
13.007,-0.96,-46.44,-0.90,46.46
13.017,-0.96,-46.50,-0.90,46.52
13.035,-0.96,-46.56,-0.84,46.58
13.036,-0.96,-46.62,-0.84,46.64
13.047,-0.96,-46.68,-0.78,46.70
13.056,-0.96,-46.74,-0.78,46.76
13.068,-1.02,-46.80,-0.78,46.82
13.080,-1.02,-46.86,-0.78,46.88
13.087,-1.02,-46.86,-0.78,46.88
13.098,-1.08,-46.92,-0.78,46.94
13.108,-1.08,-46.92,-0.78,46.94
13.131,-1.14,-46.92,-0.78,46.94
13.133,-1.14,-46.92,-0.72,46.94
13.136,-1.20,-46.92,-0.72,46.94
13.152,-1.26,-46.92,-0.72,46.94
13.156,-1.26,-46.86,-0.72,46.88
13.167,-1.26,-46.86,-0.72,46.88
13.176,-1.26,-46.86,-0.72,46.88
13.186,-1.26,-46.86,-0.72,46.88
13.208,-1.26,-46.86,-0.72,46.88
13.209,-1.26,-46.86,-0.72,46.88
13.225,-1.26,-46.86,-0.72,46.88
13.226,-1.26,-46.86,-0.72,46.88
13.236,-1.26,-46.86,-0.72,46.88
13.246,-1.26,-46.86,-0.78,46.88
13.255,-1.26,-46.92,-0.78,46.94
13.266,-1.26,-46.92,-0.72,46.94
13.275,-1.20,-46.92,-0.72,46.94
13.286,-1.08,-46.92,-0.72,46.94
13.318,-1.02,-46.92,-0.72,46.94
13.324,-0.96,-46.92,-0.66,46.93
13.327,-0.84,-46.92,-0.66,46.93
13.328,-0.78,-46.92,-0.60,46.93
13.345,-0.66,-46.92,-0.60,46.93
13.347,-0.60,-46.92,-0.60,46.93
13.355,-0.60,-46.92,-0.54,46.93
13.366,-0.60,-46.92,-0.54,46.93
13.376,-0.60,-46.92,-0.54,46.93
13.387,-0.60,-46.92,-0.54,46.93
13.412,-0.60,-46.92,-0.54,46.93
13.414,-0.60,-46.92,-0.48,46.93
13.433,-0.66,-46.92,-0.48,46.93
13.435,-0.66,-46.98,-0.42,46.99
13.436,-0.66,-46.98,-0.42,46.99
13.453,-0.66,-46.98,-0.36,46.99
13.455,-0.66,-46.98,-0.36,46.99
13.455,-0.66,-46.98,-0.36,46.99
13.467,-0.66,-46.98,-0.36,46.99
13.474,-0.66,-46.98,-0.36,46.99
13.485,-0.66,-46.98,-0.30,46.99
13.494,-0.60,-46.98,-0.30,46.98
13.510,-0.60,-46.98,-0.30,46.98
13.529,-0.60,-46.98,-0.30,46.98
13.530,-0.54,-46.98,-0.30,46.98
13.534,-0.54,-47.04,-0.30,47.04
13.544,-0.54,-47.04,-0.30,47.04
13.554,-0.60,-47.04,-0.30,47.04
13.566,-0.66,-47.04,-0.30,47.05
13.573,-0.60,-47.04,-0.30,47.04
13.585,-0.60,-47.04,-0.30,47.04
13.594,-0.60,-47.04,-0.30,47.04
13.611,-0.60,-47.04,-0.30,47.04
13.614,-0.54,-46.98,-0.30,46.98
13.634,-0.48,-46.98,-0.30,46.98
13.636,-0.42,-46.98,-0.30,46.98
13.644,-0.36,-46.98,-0.30,46.98
13.653,-0.36,-47.04,-0.24,47.04
13.664,-0.42,-47.04,-0.18,47.04
13.674,-0.42,-47.04,-0.12,47.04
13.684,-0.42,-47.04,-0.06,47.04
13.694,-0.48,-47.10,0.06,47.10
13.704,-0.48,-47.16,0.24,47.16
13.714,-0.60,-47.22,0.36,47.23
13.740,-0.72,-47.28,0.48,47.29
13.742,-0.84,-47.34,0.60,47.35
13.746,-0.90,-47.40,0.66,47.41
13.756,-1.02,-47.46,0.72,47.48
13.764,-1.14,-47.46,0.78,47.48
13.775,-1.20,-47.46,0.78,47.48
13.789,-1.32,-47.46,0.78,47.48
13.794,-1.32,-47.46,0.78,47.48
13.812,-1.32,-47.46,0.78,47.48
13.814,-1.32,-47.46,0.78,47.48
13.825,-1.32,-47.46,0.78,47.48
13.832,-1.32,-47.46,0.78,47.48
13.843,-1.32,-47.52,0.78,47.54
13.852,-1.26,-47.52,0.78,47.54
13.863,-1.26,-47.52,0.78,47.54
13.872,-1.26,-47.58,0.78,47.60
13.882,-1.26,-47.58,0.78,47.60
13.893,-1.26,-47.58,0.78,47.60
13.922,-1.26,-47.64,0.78,47.66
13.924,-1.26,-47.64,0.78,47.66
13.925,-1.26,-47.64,0.78,47.66
13.932,-1.26,-47.64,0.78,47.66
13.947,-1.26,-47.64,0.78,47.66
13.961,-1.26,-47.64,0.78,47.66
13.963,-1.32,-47.64,0.72,47.66
13.975,-1.32,-47.64,0.72,47.66
13.982,-1.32,-47.64,0.72,47.66
13.991,-1.32,-47.64,0.72,47.66
14.010,-1.32,-47.70,0.72,47.72
14.011,-1.32,-47.70,0.72,47.72
14.026,-1.32,-47.70,0.72,47.72
14.031,-1.32,-47.70,0.78,47.72
14.042,-1.26,-47.70,0.84,47.72
14.051,-1.26,-47.70,0.90,47.73
14.062,-1.26,-47.70,0.90,47.73
14.075,-1.20,-47.70,0.96,47.72
14.082,-1.20,-47.70,1.02,47.73
14.093,-1.20,-47.70,1.02,47.73
14.103,-1.14,-47.70,1.08,47.73
14.112,-1.08,-47.76,1.02,47.78
14.140,-1.02,-47.76,1.02,47.78
14.142,-0.96,-47.76,1.02,47.78
14.144,-0.90,-47.76,0.96,47.78
14.151,-0.90,-47.76,0.96,47.78
14.171,-0.84,-47.76,0.96,47.78
14.173,-0.84,-47.76,0.96,47.78
14.182,-0.84,-47.76,0.96,47.78
14.191,-0.84,-47.70,1.02,47.72
14.201,-0.84,-47.64,1.08,47.66
14.214,-0.84,-47.64,1.14,47.66
14.230,-0.84,-47.58,1.20,47.60
14.231,-0.84,-47.58,1.20,47.60
14.241,-0.84,-47.52,1.26,47.54
14.251,-0.84,-47.52,1.32,47.55
14.261,-0.84,-47.64,1.38,47.67
14.269,-0.78,-47.70,1.38,47.73
14.283,-0.72,-47.76,1.32,47.78
14.302,-0.66,-47.82,1.26,47.84
14.308,-0.60,-47.82,1.26,47.84
14.311,-0.54,-47.88,1.26,47.90
14.335,-0.48,-47.94,1.20,47.96
14.338,-0.42,-47.94,1.20,47.96
14.342,-0.36,-47.94,1.20,47.96
14.350,-0.30,-47.94,1.20,47.96
14.360,-0.30,-47.88,1.26,47.90
14.369,-0.24,-47.88,1.26,47.90
14.381,-0.24,-47.88,1.26,47.90
14.393,-0.24,-47.82,1.26,47.84
14.401,-0.24,-47.82,1.26,47.84
14.411,-0.18,-47.82,1.26,47.84
14.420,-0.18,-47.82,1.26,47.84
14.443,-0.18,-47.76,1.32,47.78
14.446,-0.18,-47.76,1.32,47.78
14.449,-0.18,-47.76,1.38,47.78
14.467,-0.24,-47.76,1.44,47.78
14.470,-0.24,-47.76,1.50,47.78
14.480,-0.24,-47.82,1.56,47.85
14.488,-0.30,-47.88,1.62,47.91
14.500,-0.36,-47.88,1.68,47.91
14.520,-0.42,-47.94,1.74,47.97
14.521,-0.48,-47.94,1.74,47.97
14.529,-0.54,-48.00,1.74,48.03
14.539,-0.60,-48.00,1.80,48.04
14.548,-0.60,-48.06,1.80,48.10
14.560,-0.66,-48.06,1.86,48.10
14.568,-0.66,-48.06,1.86,48.10
14.579,-0.66,-48.00,1.86,48.04
14.589,-0.66,-48.00,1.92,48.04
14.600,-0.66,-48.00,1.92,48.04
14.631,-0.66,-48.00,1.86,48.04
14.641,-0.66,-48.00,1.74,48.04
14.643,-0.66,-48.00,1.68,48.03
14.645,-0.60,-47.94,1.62,47.97
14.654,-0.60,-47.94,1.56,47.97
14.663,-0.60,-47.94,1.50,47.97
14.668,-0.60,-47.94,1.44,47.97
14.678,-0.60,-47.94,1.38,47.96
14.687,-0.60,-47.94,1.50,47.97
14.698,-0.60,-47.94,1.68,47.97
14.707,-0.60,-47.94,1.80,47.98
14.718,-0.72,-47.94,1.86,47.98
14.733,-0.78,-47.94,1.98,47.99
14.739,-0.78,-48.00,2.04,48.05
14.747,-0.78,-48.00,2.16,48.05
14.758,-0.78,-48.00,2.22,48.06
14.767,-0.78,-48.00,2.22,48.06
14.781,-0.78,-48.00,2.16,48.05
14.787,-0.78,-47.94,2.10,47.99
14.800,-0.66,-47.88,2.10,47.93
14.807,-0.54,-47.88,2.04,47.93
14.822,-0.48,-47.82,2.04,47.87
14.845,-0.42,-47.82,2.04,47.87
14.848,-0.30,-47.76,1.98,47.80
14.850,-0.24,-47.70,1.98,47.74
14.857,-0.12,-47.70,1.92,47.74
14.868,0.00,-47.76,1.92,47.80
14.882,0.00,-47.82,1.92,47.86
14.886,0.00,-47.94,1.92,47.98
14.898,0.00,-48.00,1.92,48.04
14.906,0.00,-48.06,1.92,48.10
14.920,0.00,-48.12,1.98,48.16
14.926,-0.12,-48.18,1.98,48.22
14.945,-0.30,-48.18,1.98,48.22
14.952,-0.42,-48.24,1.92,48.28
14.957,-0.54,-48.24,1.92,48.28
14.969,-0.66,-48.24,1.92,48.28
14.976,-0.72,-48.18,1.92,48.22
14.986,-0.78,-48.18,1.92,48.22
15.006,-0.90,-48.18,1.92,48.23
15.007,-0.90,-48.18,1.98,48.23
15.024,-0.84,-48.18,2.04,48.23
15.026,-0.84,-48.24,2.10,48.29
15.037,-0.90,-48.24,2.16,48.30
15.046,-0.90,-48.24,2.16,48.30
15.057,-0.90,-48.24,2.22,48.30
15.066,-0.90,-48.24,2.22,48.30
15.077,-0.96,-48.24,2.22,48.30
15.086,-0.96,-48.24,2.22,48.30
15.114,-0.96,-48.24,2.22,48.30
15.116,-0.96,-48.24,2.16,48.30
15.118,-0.90,-48.24,2.16,48.30
15.127,-0.84,-48.24,2.16,48.30
15.143,-0.78,-48.24,2.16,48.29
15.146,-0.72,-48.24,2.16,48.29
15.156,-0.66,-48.24,2.16,48.29
15.167,-0.60,-48.24,2.16,48.29
15.176,-0.48,-48.24,2.22,48.29
15.185,-0.42,-48.24,2.22,48.29
15.195,-0.30,-48.24,2.28,48.29
15.205,-0.30,-48.24,2.34,48.30
15.231,-0.24,-48.24,2.46,48.30
15.234,-0.24,-48.30,2.52,48.37
15.258,-0.24,-48.30,2.58,48.37
15.260,-0.24,-48.30,2.70,48.38
15.262,-0.24,-48.30,2.82,48.38
15.276,-0.24,-48.30,2.88,48.39
15.279,-0.24,-48.30,2.94,48.39
15.290,-0.24,-48.36,3.06,48.46
15.297,-0.24,-48.36,3.06,48.46
15.307,-0.24,-48.36,3.12,48.46
15.315,-0.24,-48.36,3.12,48.46
15.329,-0.24,-48.36,3.12,48.46
15.350,-0.24,-48.30,3.06,48.40
15.351,-0.30,-48.30,3.06,48.40
15.355,-0.30,-48.30,3.06,48.40
15.364,-0.30,-48.30,3.00,48.39
15.375,-0.36,-48.30,2.94,48.39
15.386,-0.42,-48.30,2.94,48.39
15.397,-0.48,-48.30,2.94,48.39
15.409,-0.54,-48.30,2.94,48.39
15.418,-0.60,-48.36,2.94,48.45
15.428,-0.66,-48.36,3.00,48.46
15.456,-0.72,-48.36,3.00,48.46
15.458,-0.78,-48.36,3.00,48.46
15.459,-0.84,-48.36,3.06,48.46
15.464,-0.90,-48.42,3.06,48.52
15.478,-0.90,-48.42,3.06,48.52
15.492,-0.96,-48.42,3.06,48.53
15.495,-0.96,-48.36,3.06,48.47
15.506,-1.02,-48.42,3.00,48.52
15.514,-1.02,-48.42,3.00,48.52
15.533,-1.02,-48.48,3.00,48.58
15.536,-1.02,-48.48,3.00,48.58
15.550,-1.02,-48.48,3.06,48.59
15.558,-1.02,-48.48,3.06,48.59
15.562,-1.02,-48.48,3.18,48.59
15.574,-1.02,-48.48,3.18,48.59
15.582,-0.96,-48.48,3.24,48.60
15.594,-0.96,-48.48,3.24,48.60
15.609,-0.96,-48.48,3.30,48.60
15.616,-0.90,-48.48,3.30,48.60
15.637,-0.84,-48.48,3.36,48.60
15.637,-0.78,-48.48,3.36,48.60
15.642,-0.78,-48.48,3.30,48.60
15.656,-0.72,-48.48,3.30,48.60
15.663,-0.60,-48.48,3.30,48.60
15.673,-0.54,-48.48,3.36,48.60
15.682,-0.54,-48.54,3.36,48.66
15.693,-0.48,-48.54,3.36,48.66
15.705,-0.42,-48.54,3.36,48.66
15.719,-0.42,-48.54,3.42,48.66
15.722,-0.42,-48.54,3.48,48.67
15.733,-0.42,-48.54,3.48,48.67
15.745,-0.48,-48.54,3.54,48.67
15.753,-0.48,-48.60,3.60,48.74
15.762,-0.48,-48.60,3.66,48.74
15.775,-0.48,-48.60,3.66,48.74
15.782,-0.54,-48.60,3.72,48.75
15.793,-0.54,-48.66,3.72,48.80
15.803,-0.54,-48.66,3.72,48.80
15.824,-0.54,-48.66,3.78,48.81
15.826,-0.54,-48.66,3.78,48.81
15.833,-0.54,-48.66,3.78,48.81
15.846,-0.54,-48.66,3.78,48.81
15.853,-0.54,-48.66,3.84,48.81
15.863,-0.54,-48.66,3.84,48.81
15.877,-0.54,-48.66,3.90,48.82
15.882,-0.54,-48.66,3.90,48.82
15.893,-0.60,-48.66,3.96,48.82
15.902,-0.60,-48.66,4.02,48.83
15.927,-0.60,-48.66,4.02,48.83
15.929,-0.60,-48.66,4.02,48.83
15.931,-0.60,-48.66,4.02,48.83
15.948,-0.60,-48.72,3.96,48.88
15.952,-0.60,-48.72,3.96,48.88
15.961,-0.60,-48.78,3.90,48.94
15.972,-0.54,-48.78,3.84,48.93
15.981,-0.54,-48.84,3.78,48.99
15.994,-0.60,-48.90,3.78,49.05
16.000,-0.60,-48.90,3.72,49.04
16.013,-0.60,-48.90,3.72,49.04
16.020,-0.60,-48.90,3.72,49.04
16.038,-0.60,-48.84,3.72,48.99
16.043,-0.60,-48.84,3.72,48.99
16.052,-0.60,-48.72,3.72,48.87
16.062,-0.60,-48.60,3.72,48.75
16.071,-0.60,-48.48,3.72,48.63
16.081,-0.60,-48.48,3.72,48.63
16.095,-0.60,-48.42,3.72,48.57
16.100,-0.60,-48.36,3.78,48.51
16.112,-0.60,-48.30,3.84,48.46
16.120,-0.60,-48.24,3.84,48.40
16.137,-0.60,-48.24,3.96,48.41
16.142,-0.60,-48.30,4.08,48.48
16.165,-0.60,-48.36,4.14,48.54
16.165,-0.60,-48.36,4.26,48.55
16.170,-0.60,-48.36,4.38,48.56
16.179,-0.60,-48.42,4.44,48.63
16.190,-0.60,-48.48,4.50,48.69
16.199,-0.60,-48.54,4.62,48.76
16.217,-0.54,-48.60,4.62,48.82
16.218,-0.54,-48.60,4.62,48.82
16.241,-0.48,-48.66,4.62,48.88
16.245,-0.48,-48.66,4.62,48.88
16.251,-0.42,-48.72,4.62,48.94
16.264,-0.36,-48.72,4.62,48.94
16.270,-0.30,-48.72,4.62,48.94
16.281,-0.30,-48.72,4.62,48.94
16.290,-0.24,-48.72,4.56,48.93
16.300,-0.24,-48.72,4.56,48.93
16.328,-0.24,-48.66,4.56,48.87
16.331,-0.18,-48.66,4.56,48.87
16.334,-0.18,-48.66,4.56,48.87
16.340,-0.18,-48.60,4.56,48.81
16.352,-0.12,-48.60,4.56,48.81
16.359,-0.12,-48.60,4.62,48.82
16.370,-0.12,-48.60,4.62,48.82
16.381,-0.12,-48.60,4.62,48.82
16.390,-0.06,-48.60,4.62,48.82
16.403,-0.06,-48.60,4.68,48.82
16.415,-0.06,-48.60,4.68,48.82
16.421,-0.06,-48.60,4.68,48.82
16.439,-0.12,-48.60,4.68,48.82
16.440,-0.12,-48.60,4.68,48.82
16.464,-0.18,-48.60,4.68,48.83
16.465,-0.18,-48.60,4.68,48.83
16.469,-0.18,-48.66,4.68,48.88
16.480,-0.18,-48.66,4.68,48.88
16.489,-0.24,-48.66,4.68,48.89
16.497,-0.24,-48.66,4.68,48.89
16.508,-0.18,-48.72,4.74,48.95
16.538,-0.06,-48.72,4.74,48.95
16.540,0.06,-48.72,4.74,48.95
16.541,0.12,-48.78,4.80,49.02
16.551,0.18,-48.78,4.86,49.02
16.558,0.24,-48.78,4.92,49.03
16.569,0.30,-48.78,4.98,49.03
16.578,0.36,-48.78,5.04,49.04
16.589,0.42,-48.78,5.04,49.04
16.601,0.36,-48.78,5.10,49.05
16.613,0.36,-48.78,5.10,49.05
16.619,0.30,-48.78,5.16,49.05
16.628,0.30,-48.78,5.16,49.05
16.644,0.24,-48.84,5.16,49.11
16.662,0.24,-48.84,5.16,49.11
16.662,0.18,-48.84,5.16,49.11
16.667,0.12,-48.84,5.16,49.11
16.676,0.12,-48.84,5.16,49.11
16.687,0.12,-48.84,5.16,49.11
16.698,0.12,-48.90,5.10,49.17
16.707,0.12,-48.90,5.10,49.17
16.719,0.06,-48.90,5.10,49.17
16.728,0.06,-48.96,5.04,49.22
16.746,0.06,-48.96,5.04,49.22
16.750,0.06,-48.96,4.98,49.21
16.757,0.00,-48.96,4.98,49.21
16.776,0.00,-48.96,4.92,49.21
16.778,0.00,-48.96,4.92,49.21
16.791,-0.06,-48.96,4.92,49.21
16.796,-0.06,-48.90,4.92,49.15
16.806,-0.06,-48.90,4.86,49.14
16.825,-0.06,-48.90,4.92,49.15
16.826,-0.06,-48.84,4.92,49.09
16.844,-0.12,-48.84,4.92,49.09
16.846,-0.12,-48.84,4.92,49.09
16.856,-0.12,-48.84,4.98,49.09
16.867,-0.18,-48.84,4.98,49.09
16.875,-0.18,-48.84,4.98,49.09
16.887,-0.24,-48.84,5.04,49.10
16.896,-0.24,-48.84,5.04,49.10
16.908,-0.24,-48.84,5.04,49.10
16.934,-0.24,-48.84,5.10,49.11
16.936,-0.24,-48.84,5.10,49.11
16.941,-0.24,-48.84,5.16,49.11
16.947,-0.30,-48.84,5.16,49.11
16.963,-0.30,-48.84,5.16,49.11
16.976,-0.30,-48.84,5.22,49.12
16.978,-0.30,-48.84,5.28,49.13
16.988,-0.30,-48.84,5.34,49.13
16.996,-0.30,-48.84,5.34,49.13
17.005,-0.30,-48.78,5.34,49.07
17.015,-0.24,-48.78,5.40,49.08
17.033,-0.24,-48.78,5.40,49.08
17.035,-0.18,-48.72,5.40,49.02
17.046,-0.12,-48.72,5.46,49.03
17.054,-0.06,-48.72,5.40,49.02
17.065,0.00,-48.72,5.40,49.02
17.075,0.06,-48.72,5.40,49.02
17.086,0.06,-48.72,5.40,49.02
17.095,0.12,-48.72,5.40,49.02
17.106,0.18,-48.72,5.40,49.02
17.115,0.12,-48.78,5.40,49.08
17.138,0.12,-48.72,5.40,49.02
17.143,0.06,-48.72,5.46,49.03
17.146,0.06,-48.78,5.46,49.08
17.157,0.00,-48.78,5.52,49.09
17.165,0.00,-48.78,5.52,49.09
17.174,-0.06,-48.78,5.58,49.10
17.191,-0.06,-48.78,5.58,49.10
17.194,-0.12,-48.78,5.64,49.11
17.207,-0.12,-48.78,5.64,49.11
17.215,-0.12,-48.78,5.64,49.11
17.225,-0.12,-48.78,5.70,49.11
17.234,-0.12,-48.78,5.64,49.11
17.254,-0.12,-48.78,5.58,49.10
17.256,-0.12,-48.78,5.58,49.10
17.265,-0.12,-48.84,5.58,49.16
17.275,-0.12,-48.84,5.58,49.16
17.284,-0.12,-48.90,5.58,49.22
17.294,-0.12,-48.90,5.58,49.22
17.315,-0.12,-48.90,5.58,49.22
17.317,-0.06,-48.96,5.64,49.28
17.329,-0.06,-48.96,5.70,49.29
17.333,-0.06,-49.02,5.70,49.35
17.345,0.00,-49.02,5.70,49.35
17.353,0.00,-49.02,5.70,49.35
17.364,0.00,-49.02,5.70,49.35
17.373,0.00,-49.02,5.70,49.35
17.384,0.00,-49.02,5.70,49.35
17.394,-0.06,-49.08,5.70,49.41
17.414,-0.06,-49.14,5.70,49.47
17.417,-0.06,-49.20,5.76,49.54
17.436,-0.06,-49.26,5.82,49.60
17.438,-0.06,-49.26,5.88,49.61
17.444,-0.06,-49.32,5.94,49.68
17.453,-0.06,-49.38,6.00,49.74
17.464,-0.06,-49.38,6.12,49.76
17.476,0.00,-49.38,6.24,49.77
17.483,0.00,-49.38,6.36,49.79
17.492,-0.06,-49.32,6.42,49.74
17.503,-0.06,-49.32,6.48,49.74
17.512,-0.12,-49.26,6.48,49.68
17.538,-0.18,-49.26,6.54,49.69
17.541,-0.18,-49.20,6.60,49.64
17.565,-0.24,-49.20,6.60,49.64
17.567,-0.24,-49.14,6.54,49.57
17.568,-0.30,-49.08,6.54,49.51
17.572,-0.30,-49.02,6.48,49.45
17.584,-0.24,-49.02,6.48,49.45
17.593,-0.24,-49.02,6.42,49.44
17.602,-0.24,-48.96,6.42,49.38
17.612,-0.18,-48.96,6.42,49.38
17.634,-0.18,-48.96,6.42,49.38
17.635,-0.18,-48.96,6.36,49.37
17.657,-0.12,-48.96,6.36,49.37
17.658,-0.12,-48.96,6.36,49.37
17.662,-0.12,-48.96,6.42,49.38
17.671,-0.12,-48.96,6.42,49.38
17.683,-0.12,-48.96,6.42,49.38
17.692,-0.06,-48.96,6.48,49.39
17.702,-0.06,-48.96,6.48,49.39
17.714,-0.06,-48.96,6.48,49.39
17.723,-0.06,-49.02,6.48,49.45
17.732,0.00,-49.02,6.48,49.45
17.757,0.00,-49.08,6.48,49.51
17.759,0.00,-49.08,6.48,49.51
17.763,0.00,-49.08,6.48,49.51
17.771,0.06,-49.08,6.48,49.51
17.786,0.06,-49.14,6.54,49.57
17.801,0.06,-49.14,6.54,49.57
17.804,0.06,-49.08,6.54,49.51
17.816,0.06,-49.02,6.60,49.46
17.822,0.12,-49.02,6.66,49.47
17.838,0.12,-49.02,6.72,49.48
17.841,0.12,-49.02,6.72,49.48
17.859,0.12,-49.02,6.78,49.49
17.861,0.06,-49.02,6.78,49.49
17.870,0.06,-49.02,6.84,49.49
17.881,0.06,-49.02,6.84,49.49
17.890,0.06,-49.02,6.84,49.49
17.902,0.06,-49.02,6.84,49.49
17.943,0.06,-49.02,6.84,49.49
17.945,0.06,-49.02,6.90,49.50
17.946,0.12,-48.96,6.96,49.45
17.947,0.12,-48.96,7.02,49.46
17.950,0.18,-48.96,7.08,49.47
17.964,0.24,-48.96,7.14,49.48
17.971,0.30,-48.96,7.20,49.49
17.982,0.30,-48.90,7.26,49.44
17.990,0.36,-48.90,7.32,49.45
18.002,0.36,-48.90,7.32,49.45
18.010,0.36,-48.90,7.38,49.46
18.026,0.36,-48.90,7.38,49.46
18.030,0.36,-48.90,7.38,49.46
18.041,0.30,-48.90,7.32,49.45
18.052,0.24,-48.90,7.32,49.45
18.061,0.24,-48.90,7.32,49.45
18.070,0.24,-48.90,7.32,49.45
18.084,0.24,-48.96,7.32,49.50
18.089,0.18,-48.96,7.26,49.50
18.101,0.18,-48.96,7.26,49.50
18.109,0.18,-48.96,7.26,49.50
18.127,0.18,-48.96,7.26,49.50
18.130,0.12,-48.96,7.26,49.50
18.140,0.12,-49.02,7.26,49.55
18.155,0.06,-49.02,7.26,49.55
18.160,0.00,-49.02,7.26,49.55
18.171,-0.06,-49.02,7.26,49.55
18.185,-0.12,-49.02,7.26,49.55
18.189,-0.12,-49.02,7.26,49.55
18.201,-0.18,-49.02,7.32,49.56
18.208,-0.18,-49.02,7.32,49.56
18.219,-0.18,-49.02,7.32,49.56
18.229,-0.18,-49.08,7.38,49.63
18.249,-0.18,-49.02,7.44,49.58
18.251,-0.18,-49.02,7.44,49.58
18.260,-0.18,-49.02,7.50,49.59
18.279,-0.18,-49.02,7.56,49.60
18.290,-0.18,-49.02,7.62,49.61
18.292,-0.12,-49.02,7.74,49.63
18.302,-0.12,-49.02,7.80,49.64
18.308,-0.06,-48.96,7.80,49.58
18.320,0.00,-48.96,7.86,49.59
18.327,0.06,-48.96,7.86,49.59
18.342,0.12,-48.96,7.86,49.59
18.357,0.18,-48.96,7.92,49.60
18.358,0.18,-48.96,7.92,49.60
18.368,0.24,-48.96,7.92,49.60
18.378,0.24,-48.96,7.92,49.60
18.387,0.30,-48.96,7.92,49.60
18.402,0.30,-48.96,7.92,49.60
18.407,0.30,-48.96,7.98,49.61
18.421,0.36,-48.96,7.98,49.61
18.428,0.36,-48.96,7.98,49.61
18.451,0.42,-48.96,7.98,49.61
18.453,0.42,-48.96,7.98,49.61
18.459,0.42,-48.96,7.98,49.61
18.476,0.42,-48.96,8.04,49.62
18.478,0.42,-48.96,8.04,49.62
18.487,0.42,-48.96,8.10,49.63
18.498,0.42,-48.96,8.10,49.63
18.506,0.42,-48.96,8.16,49.64
18.529,0.42,-48.96,8.22,49.65
18.532,0.42,-48.96,8.28,49.66
18.546,0.36,-48.96,8.40,49.68
18.546,0.36,-48.96,8.46,49.69
18.557,0.36,-48.96,8.52,49.70
18.568,0.30,-48.96,8.58,49.71
18.577,0.30,-48.96,8.58,49.71
18.586,0.30,-48.96,8.64,49.72
18.600,0.30,-48.96,8.64,49.72
18.606,0.30,-48.96,8.64,49.72
18.624,0.30,-48.96,8.64,49.72
18.632,0.30,-49.02,8.64,49.78
18.654,0.24,-49.02,8.64,49.78
18.654,0.24,-49.02,8.64,49.78
18.656,0.24,-49.08,8.70,49.85
18.665,0.24,-49.14,8.70,49.90
18.677,0.24,-49.20,8.76,49.97
18.688,0.24,-49.26,8.76,50.03
18.697,0.24,-49.26,8.76,50.03
18.705,0.24,-49.32,8.82,50.10
18.716,0.24,-49.38,8.82,50.16
18.746,0.30,-49.38,8.88,50.17
18.748,0.30,-49.38,8.88,50.17
18.751,0.30,-49.38,8.88,50.17
