time,x,y,z,MF
12.486,-0.54,-45.24,-2.22,45.30
12.496,-0.54,-45.30,-2.22,45.36
12.515,-0.60,-45.30,-2.22,45.36
12.517,-0.60,-45.36,-2.22,45.42
12.525,-0.66,-45.36,-2.16,45.42
12.541,-0.72,-45.42,-2.16,45.48
12.544,-0.72,-45.42,-2.10,45.47
12.555,-0.72,-45.42,-2.10,45.47
12.567,-0.72,-45.42,-2.10,45.47
12.574,-0.78,-45.48,-2.04,45.53
12.584,-0.78,-45.48,-2.04,45.53
12.594,-0.78,-45.48,-2.04,45.53
12.609,-0.78,-45.48,-1.98,45.53
12.625,-0.72,-45.48,-1.98,45.53
12.626,-0.72,-45.48,-1.98,45.53
12.634,-0.72,-45.54,-1.98,45.59
12.644,-0.66,-45.54,-1.98,45.59
12.654,-0.66,-45.60,-1.98,45.65
12.668,-0.60,-45.60,-1.98,45.65
12.677,-0.60,-45.66,-1.98,45.71
12.696,-0.60,-45.66,-1.98,45.71
12.699,-0.66,-45.72,-1.98,45.77
12.719,-0.72,-45.72,-1.92,45.77
12.722,-0.72,-45.66,-1.92,45.71
12.725,-0.84,-45.72,-1.92,45.77
12.741,-0.90,-45.72,-1.92,45.77
12.745,-0.96,-45.72,-1.92,45.77
12.754,-1.02,-45.72,-1.92,45.77
12.763,-1.02,-45.78,-1.92,45.83
12.774,-1.08,-45.78,-1.86,45.83
12.799,-1.08,-45.84,-1.86,45.89
12.801,-1.08,-45.84,-1.86,45.89
12.805,-1.02,-45.90,-1.86,45.95
12.814,-1.02,-45.90,-1.80,45.95
12.824,-0.96,-45.96,-1.80,46.01
12.838,-0.90,-46.02,-1.80,46.06
12.844,-0.90,-45.96,-1.80,46.00
12.855,-0.84,-45.96,-1.80,46.00
12.864,-0.78,-45.96,-1.80,46.00
12.874,-0.66,-45.96,-1.80,46.00
12.902,-0.60,-45.96,-1.80,46.00
12.909,-0.54,-45.90,-1.80,45.94
12.914,-0.48,-45.90,-1.80,45.94
12.916,-0.48,-45.84,-1.80,45.88
12.932,-0.36,-45.84,-1.80,45.88
12.935,-0.30,-45.84,-1.80,45.88
12.949,-0.30,-45.90,-1.80,45.94
12.964,-0.30,-45.90,-1.80,45.94
12.968,-0.36,-45.90,-1.80,45.94
12.985,-0.36,-45.96,-1.80,46.00
12.988,-0.36,-45.96,-1.80,46.00
12.993,-0.36,-45.96,-1.80,46.00
13.017,-0.36,-46.02,-1.86,46.06
13.020,-0.36,-46.02,-1.86,46.06
13.023,-0.42,-46.02,-1.86,46.06
13.032,-0.48,-46.02,-1.86,46.06
13.043,-0.54,-46.02,-1.92,46.06
13.056,-0.54,-46.02,-1.92,46.06
13.062,-0.60,-46.02,-1.92,46.06
13.075,-0.60,-46.02,-1.92,46.06
13.082,-0.66,-46.02,-1.92,46.06
13.093,-0.66,-46.02,-1.86,46.06
13.119,-0.66,-46.02,-1.80,46.06
13.122,-0.60,-46.08,-1.80,46.12
13.123,-0.54,-46.14,-1.80,46.18
13.132,-0.48,-46.20,-1.74,46.24
13.143,-0.48,-46.20,-1.68,46.23
13.153,-0.42,-46.26,-1.68,46.29
13.161,-0.42,-46.26,-1.68,46.29
13.172,-0.42,-46.32,-1.62,46.35
13.180,-0.42,-46.32,-1.62,46.35
13.192,-0.48,-46.32,-1.62,46.35
13.200,-0.54,-46.26,-1.62,46.29
13.211,-0.54,-46.26,-1.62,46.29
13.227,-0.60,-46.26,-1.56,46.29
13.231,-0.66,-46.26,-1.56,46.29
13.243,-0.66,-46.32,-1.56,46.35
13.251,-0.72,-46.32,-1.50,46.35
13.261,-0.72,-46.32,-1.50,46.35
13.279,-0.78,-46.38,-1.50,46.41
13.282,-0.72,-46.38,-1.50,46.41
13.293,-0.72,-46.38,-1.44,46.41
13.327,-0.72,-46.38,-1.44,46.41
13.329,-0.72,-46.44,-1.44,46.47
13.331,-0.66,-46.44,-1.44,46.47
13.333,-0.66,-46.44,-1.50,46.47
13.349,-0.66,-46.50,-1.50,46.53
13.352,-0.66,-46.50,-1.44,46.53
13.362,-0.66,-46.50,-1.44,46.53
13.370,-0.66,-46.50,-1.38,46.53
13.379,-0.66,-46.50,-1.38,46.53
13.399,-0.60,-46.50,-1.32,46.52
13.400,-0.60,-46.50,-1.32,46.52
13.415,-0.60,-46.44,-1.26,46.46
13.419,-0.60,-46.44,-1.26,46.46
13.430,-0.54,-46.44,-1.26,46.46
13.443,-0.60,-46.44,-1.26,46.46
13.449,-0.66,-46.44,-1.20,46.46
13.460,-0.66,-46.44,-1.20,46.46
13.470,-0.72,-46.44,-1.14,46.46
13.480,-0.78,-46.44,-1.14,46.46
13.507,-0.84,-46.44,-1.08,46.46
13.509,-0.90,-46.44,-1.08,46.46
13.513,-0.96,-46.44,-1.02,46.46
13.519,-1.02,-46.50,-1.02,46.52
13.530,-1.02,-46.50,-1.02,46.52
13.539,-1.02,-46.50,-0.96,46.52
13.550,-1.02,-46.50,-0.96,46.52
13.561,-1.02,-46.50,-0.96,46.52
13.569,-1.02,-46.50,-0.96,46.52
13.579,-1.02,-46.56,-0.96,46.58
13.589,-1.02,-46.56,-0.90,46.58
13.611,-1.02,-46.62,-0.90,46.64
13.613,-1.02,-46.62,-0.84,46.64
13.619,-1.02,-46.68,-0.84,46.70
13.636,-1.02,-46.68,-0.84,46.70
13.638,-0.96,-46.74,-0.78,46.76
13.648,-0.96,-46.74,-0.72,46.76
13.661,-0.96,-46.74,-0.72,46.76
13.668,-0.96,-46.80,-0.66,46.81
13.678,-0.96,-46.80,-0.66,46.81
13.688,-0.96,-46.74,-0.66,46.75
13.698,-0.96,-46.74,-0.66,46.75
13.723,-0.96,-46.74,-0.66,46.75
13.726,-1.02,-46.74,-0.66,46.76
13.751,-0.96,-46.74,-0.66,46.75
13.753,-0.96,-46.74,-0.66,46.75
13.755,-0.96,-46.74,-0.66,46.75
13.766,-0.90,-46.74,-0.66,46.75
13.769,-0.90,-46.74,-0.66,46.75
13.781,-0.90,-46.74,-0.60,46.75
13.789,-0.84,-46.74,-0.60,46.75
13.814,-0.84,-46.74,-0.60,46.75
13.818,-0.84,-46.74,-0.54,46.75
13.819,-0.84,-46.80,-0.54,46.81
13.839,-0.84,-46.86,-0.48,46.87
13.843,-0.84,-46.92,-0.42,46.93
13.851,-0.84,-46.98,-0.42,46.99
13.857,-0.84,-47.04,-0.36,47.05
13.867,-0.90,-47.04,-0.30,47.05
13.893,-0.90,-47.10,-0.24,47.11
13.896,-0.84,-47.10,-0.18,47.11
13.898,-0.84,-47.10,-0.18,47.11
13.912,-0.84,-47.04,-0.18,47.05
13.917,-0.84,-46.98,-0.12,46.99
13.929,-0.78,-46.98,-0.12,46.99
13.937,-0.78,-46.92,-0.12,46.93
13.948,-0.78,-46.86,-0.12,46.87
13.957,-0.78,-46.86,-0.18,46.87
13.968,-0.72,-46.80,-0.18,46.81
13.984,-0.72,-46.80,-0.24,46.81
13.992,-0.66,-46.80,-0.30,46.81
14.026,-0.66,-46.80,-0.30,46.81
14.029,-0.66,-46.74,-0.36,46.75
14.030,-0.60,-46.80,-0.42,46.81
14.032,-0.60,-46.80,-0.42,46.81
14.037,-0.60,-46.74,-0.42,46.75
14.050,-0.60,-46.74,-0.42,46.75
14.057,-0.60,-46.74,-0.42,46.75
14.067,-0.60,-46.74,-0.42,46.75
14.076,-0.60,-46.74,-0.42,46.75
14.095,-0.60,-46.74,-0.36,46.75
14.097,-0.60,-46.74,-0.30,46.74
14.107,-0.60,-46.74,-0.24,46.74
14.127,-0.60,-46.74,-0.24,46.74
14.129,-0.60,-46.74,-0.18,46.74
14.143,-0.60,-46.74,-0.12,46.74
14.149,-0.60,-46.74,-0.12,46.74
14.156,-0.60,-46.80,-0.06,46.80
14.167,-0.60,-46.80,-0.06,46.80
14.176,-0.66,-46.80,-0.06,46.80
14.186,-0.72,-46.80,-0.06,46.81
14.195,-0.72,-46.80,-0.06,46.81
14.209,-0.78,-46.80,-0.06,46.81
14.227,-0.84,-46.80,-0.06,46.81
14.228,-0.84,-46.80,-0.06,46.81
14.237,-0.90,-46.74,-0.06,46.75
14.246,-0.90,-46.74,0.00,46.75
14.256,-0.90,-46.74,0.00,46.75
14.269,-0.90,-46.74,0.06,46.75
14.277,-0.90,-46.74,0.06,46.75
14.286,-0.84,-46.74,0.12,46.75
14.296,-0.78,-46.80,0.18,46.81
14.315,-0.78,-46.80,0.30,46.81
14.317,-0.72,-46.86,0.36,46.87
14.325,-0.66,-46.92,0.42,46.93
14.337,-0.60,-46.98,0.48,46.99
14.345,-0.60,-46.98,0.54,46.99
14.356,-0.54,-47.04,0.60,47.05
14.369,-0.48,-47.04,0.66,47.05
14.375,-0.48,-47.04,0.66,47.05
14.387,-0.48,-47.10,0.66,47.11
14.396,-0.48,-47.10,0.66,47.11
14.415,-0.48,-47.10,0.66,47.11
14.417,-0.48,-47.10,0.66,47.11
14.424,-0.54,-47.16,0.60,47.17
14.438,-0.54,-47.16,0.60,47.17
14.445,-0.60,-47.22,0.60,47.23
14.454,-0.66,-47.28,0.60,47.29
14.465,-0.66,-47.34,0.60,47.35
14.475,-0.72,-47.40,0.60,47.41
14.495,-0.72,-47.46,0.60,47.47
14.496,-0.72,-47.52,0.66,47.53
14.513,-0.72,-47.58,0.66,47.59
14.514,-0.72,-47.58,0.66,47.59
14.524,-0.72,-47.58,0.66,47.59
14.536,-0.72,-47.52,0.66,47.53
14.545,-0.72,-47.46,0.66,47.47
14.555,-0.72,-47.40,0.66,47.41
14.565,-0.66,-47.34,0.66,47.35
14.577,-0.66,-47.28,0.60,47.29
14.590,-0.66,-47.22,0.60,47.23
14.594,-0.66,-47.22,0.60,47.23
14.623,-0.66,-47.22,0.54,47.23
14.625,-0.66,-47.22,0.54,47.23
14.627,-0.66,-47.22,0.54,47.23
14.634,-0.66,-47.22,0.54,47.23
14.648,-0.66,-47.22,0.54,47.23
14.660,-0.66,-47.22,0.60,47.23
14.663,-0.66,-47.22,0.60,47.23
14.674,-0.66,-47.22,0.60,47.23
14.683,-0.66,-47.22,0.60,47.23
14.693,-0.66,-47.22,0.66,47.23
14.713,-0.60,-47.28,0.60,47.29
14.715,-0.60,-47.28,0.60,47.29
14.730,-0.54,-47.34,0.60,47.35
14.732,-0.54,-47.40,0.60,47.41
14.743,-0.54,-47.46,0.60,47.47
14.757,-0.48,-47.52,0.60,47.53
14.763,-0.48,-47.58,0.66,47.59
14.774,-0.48,-47.64,0.66,47.65
14.783,-0.54,-47.64,0.66,47.65
14.793,-0.60,-47.70,0.66,47.71
14.821,-0.72,-47.70,0.78,47.71
14.824,-0.78,-47.70,0.90,47.71
14.832,-0.84,-47.64,0.96,47.66
14.835,-0.90,-47.64,1.08,47.66
14.848,-0.96,-47.64,1.26,47.67
14.852,-1.02,-47.58,1.38,47.61
14.864,-1.08,-47.52,1.56,47.56
14.876,-1.08,-47.52,1.68,47.56
14.883,-1.02,-47.52,1.74,47.56
14.892,-1.02,-47.46,1.80,47.51
14.921,-1.02,-47.46,1.86,47.51
14.922,-1.02,-47.46,1.86,47.51
14.924,-1.02,-47.46,1.80,47.51
14.925,-0.96,-47.46,1.68,47.50
14.931,-0.96,-47.52,1.50,47.55
14.942,-0.96,-47.52,1.32,47.55
14.952,-0.96,-47.52,1.20,47.54
14.961,-0.96,-47.52,1.02,47.54
14.971,-0.90,-47.52,0.90,47.54
14.982,-0.90,-47.52,0.84,47.54
14.993,-0.90,-47.52,0.78,47.53
15.002,-0.90,-47.52,0.78,47.53
15.016,-0.84,-47.46,0.90,47.48
15.028,-0.84,-47.46,0.96,47.48
15.031,-0.90,-47.46,1.08,47.48
15.046,-0.84,-47.46,1.20,47.48
15.052,-0.78,-47.46,1.26,47.48
15.065,-0.60,-47.46,1.38,47.48
15.078,-0.54,-47.46,1.44,47.48
15.081,-0.42,-47.46,1.50,47.49
15.093,-0.36,-47.46,1.56,47.49
15.102,-0.24,-47.46,1.62,47.49
15.117,-0.12,-47.46,1.62,47.49
15.131,-0.06,-47.52,1.62,47.55
15.131,-0.06,-47.52,1.62,47.55
15.140,-0.12,-47.58,1.56,47.61
15.150,-0.18,-47.58,1.56,47.61
15.160,-0.24,-47.64,1.56,47.67
15.170,-0.30,-47.64,1.56,47.67
15.180,-0.30,-47.70,1.56,47.73
15.197,-0.36,-47.76,1.56,47.79
15.199,-0.42,-47.76,1.56,47.79
15.218,-0.42,-47.82,1.56,47.85
15.220,-0.42,-47.82,1.56,47.85
15.230,-0.42,-47.88,1.56,47.91
15.244,-0.42,-47.94,1.62,47.97
15.250,-0.36,-48.06,1.62,48.09
15.260,-0.36,-48.12,1.62,48.15
15.269,-0.36,-48.18,1.62,48.21
15.281,-0.36,-48.24,1.62,48.27
15.306,-0.36,-48.30,1.68,48.33
15.309,-0.36,-48.42,1.74,48.45
15.312,-0.36,-48.48,1.74,48.51
15.320,-0.36,-48.42,1.74,48.45
15.336,-0.36,-48.36,1.74,48.39
15.340,-0.36,-48.24,1.74,48.27
15.353,-0.36,-48.12,1.74,48.15
15.368,-0.42,-48.06,1.80,48.10
15.371,-0.42,-47.94,1.80,47.98
15.384,-0.42,-47.88,1.74,47.91
15.389,-0.48,-47.82,1.80,47.86
15.399,-0.48,-47.76,1.80,47.80
15.425,-0.48,-47.70,1.86,47.74
15.427,-0.48,-47.82,1.86,47.86
15.429,-0.48,-47.82,1.86,47.86
15.439,-0.48,-47.88,1.86,47.92
15.449,-0.48,-47.94,1.86,47.98
15.463,-0.48,-47.94,1.86,47.98
15.468,-0.48,-47.94,1.86,47.98
15.480,-0.48,-47.94,1.86,47.98
15.488,-0.48,-48.00,1.86,48.04
15.499,-0.48,-47.94,1.86,47.98
15.527,-0.54,-47.94,1.86,47.98
15.530,-0.60,-47.88,1.86,47.92
15.534,-0.60,-47.88,1.86,47.92
15.538,-0.66,-47.88,1.92,47.92
15.550,-0.66,-47.88,1.92,47.92
15.558,-0.72,-47.82,1.98,47.87
15.568,-0.72,-47.82,1.98,47.87
15.580,-0.72,-47.82,2.04,47.87
15.587,-0.72,-47.82,1.98,47.87
15.599,-0.72,-47.82,1.98,47.87
15.609,-0.72,-47.88,1.98,47.93
15.636,-0.72,-47.88,1.98,47.93
15.638,-0.66,-47.88,1.92,47.92
15.640,-0.66,-47.94,1.92,47.98
15.656,-0.66,-47.94,1.92,47.98
15.659,-0.60,-48.00,1.92,48.04
15.672,-0.60,-48.00,1.92,48.04
15.688,-0.54,-48.00,1.92,48.04
15.690,-0.54,-48.00,1.92,48.04
15.711,-0.54,-48.00,1.92,48.04
15.713,-0.48,-48.00,1.92,48.04
15.718,-0.48,-48.00,1.98,48.04
15.728,-0.48,-48.06,1.98,48.10
15.739,-0.48,-48.06,1.98,48.10
15.748,-0.48,-48.12,1.98,48.16
15.758,-0.48,-48.18,1.98,48.22
15.767,-0.48,-48.18,2.04,48.23
15.778,-0.48,-48.18,2.04,48.23
15.788,-0.48,-48.18,2.04,48.23
15.827,-0.48,-48.24,2.10,48.29
15.831,-0.48,-48.24,2.10,48.29
15.832,-0.48,-48.24,2.10,48.29
15.833,-0.48,-48.18,2.10,48.23
15.837,-0.48,-48.18,2.10,48.23
15.860,-0.42,-48.18,2.10,48.23
15.863,-0.42,-48.18,2.10,48.23
15.877,-0.42,-48.24,2.16,48.29
15.879,-0.42,-48.24,2.16,48.29
15.890,-0.36,-48.24,2.16,48.29
15.908,-0.42,-48.30,2.16,48.35
15.910,-0.42,-48.30,2.16,48.35
15.924,-0.48,-48.36,2.16,48.41
15.925,-0.48,-48.36,2.16,48.41
15.936,-0.48,-48.36,2.16,48.41
15.946,-0.48,-48.36,2.16,48.41
15.956,-0.48,-48.36,2.16,48.41
15.966,-0.48,-48.36,2.16,48.41
15.976,-0.48,-48.36,2.22,48.41
15.986,-0.48,-48.36,2.22,48.41
15.998,-0.48,-48.30,2.22,48.35
16.021,-0.48,-48.30,2.28,48.36
16.023,-0.48,-48.30,2.28,48.36
16.026,-0.48,-48.30,2.34,48.36
16.042,-0.48,-48.30,2.40,48.36
16.046,-0.54,-48.30,2.46,48.37
16.057,-0.54,-48.30,2.52,48.37
16.069,-0.54,-48.30,2.58,48.37
16.076,-0.60,-48.30,2.64,48.38
16.086,-0.60,-48.30,2.70,48.38
16.096,-0.60,-48.30,2.76,48.38
16.105,-0.66,-48.30,2.76,48.38
16.120,-0.66,-48.30,2.70,48.38
16.141,-0.66,-48.30,2.64,48.38
16.145,-0.72,-48.30,2.58,48.37
16.146,-0.72,-48.30,2.52,48.37
16.168,-0.72,-48.24,2.46,48.31
16.169,-0.72,-48.24,2.46,48.31
16.176,-0.72,-48.18,2.34,48.24
16.186,-0.72,-48.18,2.34,48.24
16.195,-0.72,-48.18,2.34,48.24
16.205,-0.72,-48.18,2.40,48.25
16.215,-0.72,-48.18,2.46,48.25
16.226,-0.66,-48.18,2.58,48.25
16.255,-0.60,-48.18,2.70,48.26
16.257,-0.48,-48.24,2.82,48.32
16.258,-0.42,-48.24,2.94,48.33
16.264,-0.30,-48.24,3.00,48.33
16.275,-0.24,-48.24,3.12,48.34
16.303,-0.18,-48.24,3.12,48.34
16.305,-0.12,-48.24,3.12,48.34
16.307,-0.06,-48.24,3.12,48.34
16.314,-0.12,-48.24,3.12,48.34
16.325,-0.12,-48.24,3.06,48.34
16.337,-0.18,-48.24,3.06,48.34
16.344,-0.18,-48.24,3.06,48.34
16.355,-0.24,-48.30,3.06,48.40
16.364,-0.24,-48.30,3.06,48.40
16.375,-0.30,-48.36,3.06,48.46
16.403,-0.30,-48.36,3.06,48.46
16.405,-0.30,-48.42,3.06,48.52
16.407,-0.30,-48.42,3.06,48.52
16.414,-0.30,-48.42,3.06,48.52
16.433,-0.30,-48.48,3.06,48.58
16.434,-0.30,-48.48,3.06,48.58
16.446,-0.24,-48.42,3.06,48.52
16.456,-0.24,-48.36,3.06,48.46
16.463,-0.24,-48.30,3.06,48.40
16.474,-0.24,-48.24,3.06,48.34
16.483,-0.24,-48.24,3.12,48.34
16.502,-0.24,-48.24,3.12,48.34
16.504,-0.24,-48.24,3.12,48.34
16.513,-0.24,-48.24,3.12,48.34
16.526,-0.30,-48.24,3.12,48.34
16.534,-0.30,-48.30,3.18,48.41
16.543,-0.30,-48.36,3.18,48.47
16.558,-0.36,-48.36,3.24,48.47
16.563,-0.36,-48.36,3.30,48.47
16.579,-0.48,-48.36,3.36,48.48
16.584,-0.54,-48.36,3.54,48.49
16.597,-0.60,-48.36,3.66,48.50
16.607,-0.66,-48.42,3.78,48.57
16.626,-0.72,-48.42,3.90,48.58
16.629,-0.78,-48.42,4.02,48.59
16.633,-0.84,-48.42,4.08,48.60
16.649,-0.84,-48.48,4.20,48.67
16.653,-0.84,-48.54,4.20,48.73
16.665,-0.78,-48.54,4.20,48.73
16.676,-0.72,-48.60,4.20,48.79
16.682,-0.66,-48.60,4.20,48.79
16.692,-0.60,-48.66,4.20,48.84
16.702,-0.54,-48.66,4.14,48.84
16.716,-0.48,-48.66,4.14,48.84
16.735,-0.42,-48.66,4.14,48.84
16.736,-0.42,-48.60,4.14,48.78
16.743,-0.36,-48.54,4.14,48.72
16.752,-0.36,-48.48,4.14,48.66
16.761,-0.42,-48.42,4.08,48.59
16.772,-0.42,-48.36,4.08,48.53
16.786,-0.42,-48.36,4.08,48.53
16.814,-0.48,-48.30,4.08,48.47
16.816,-0.48,-48.24,4.02,48.41
16.817,-0.48,-48.24,4.02,48.41
16.822,-0.54,-48.24,4.02,48.41
16.836,-0.54,-48.24,4.02,48.41
16.846,-0.60,-48.24,4.02,48.41
16.851,-0.60,-48.30,3.96,48.47
16.862,-0.60,-48.30,3.96,48.47
16.871,-0.66,-48.36,3.96,48.53
16.880,-0.66,-48.36,3.96,48.53
16.918,-0.66,-48.36,3.96,48.53
16.921,-0.66,-48.36,3.96,48.53
16.923,-0.72,-48.36,3.96,48.53
16.924,-0.66,-48.36,3.96,48.53
16.932,-0.66,-48.36,4.02,48.53
16.946,-0.66,-48.36,4.02,48.53
16.951,-0.66,-48.36,4.08,48.54
16.963,-0.66,-48.36,4.14,48.54
16.971,-0.66,-48.42,4.14,48.60
16.981,-0.66,-48.42,4.20,48.61
17.008,-0.66,-48.42,4.20,48.61
17.012,-0.66,-48.42,4.26,48.61
17.014,-0.60,-48.42,4.26,48.61
17.020,-0.60,-48.48,4.26,48.67
17.040,-0.60,-48.48,4.26,48.67
17.042,-0.60,-48.54,4.26,48.73
17.051,-0.60,-48.54,4.26,48.73
17.063,-0.60,-48.60,4.32,48.80
17.070,-0.54,-48.60,4.32,48.79
17.080,-0.54,-48.66,4.38,48.86
17.090,-0.54,-48.66,4.38,48.86
17.109,-0.60,-48.72,4.44,48.93
17.134,-0.60,-48.78,4.50,48.99
17.138,-0.60,-48.78,4.56,49.00
17.140,-0.60,-48.78,4.56,49.00
17.142,-0.54,-48.78,4.62,49.00
17.153,-0.54,-48.78,4.62,49.00
17.164,-0.54,-48.84,4.62,49.06
17.170,-0.54,-48.84,4.62,49.06
17.181,-0.48,-48.78,4.68,49.01
17.189,-0.48,-48.78,4.74,49.01
17.199,-0.48,-48.78,4.74,49.01
17.229,-0.42,-48.78,4.80,49.02
17.230,-0.42,-48.78,4.86,49.02
17.231,-0.36,-48.78,4.86,49.02
17.239,-0.36,-48.78,4.92,49.03
17.249,-0.30,-48.78,4.98,49.03
17.258,-0.30,-48.72,4.92,48.97
17.269,-0.30,-48.72,4.92,48.97
17.279,-0.24,-48.72,4.92,48.97
17.288,-0.24,-48.72,4.92,48.97
17.299,-0.18,-48.72,4.92,48.97
17.311,-0.18,-48.66,4.86,48.90
17.333,-0.18,-48.66,4.86,48.90
17.335,-0.18,-48.60,4.86,48.84
17.339,-0.18,-48.54,4.86,48.78
17.356,-0.24,-48.48,4.92,48.73
17.359,-0.24,-48.42,4.92,48.67
17.368,-0.30,-48.36,4.98,48.62
17.382,-0.30,-48.30,4.98,48.56
17.388,-0.36,-48.30,5.04,48.56
17.399,-0.36,-48.30,5.04,48.56
17.408,-0.36,-48.24,5.04,48.50
17.423,-0.36,-48.24,5.10,48.51
17.428,-0.36,-48.24,5.10,48.51
17.444,-0.36,-48.24,5.16,48.52
17.453,-0.36,-48.24,5.16,48.52
17.458,-0.36,-48.24,5.16,48.52
17.469,-0.36,-48.30,5.16,48.58
17.478,-0.36,-48.30,5.22,48.58
17.488,-0.42,-48.30,5.16,48.58
17.513,-0.42,-48.36,5.16,48.64
17.515,-0.42,-48.36,5.16,48.64
17.519,-0.42,-48.36,5.16,48.64
17.528,-0.42,-48.36,5.16,48.64
17.546,-0.42,-48.42,5.16,48.70
17.553,-0.42,-48.42,5.16,48.70
17.557,-0.42,-48.42,5.16,48.70
17.568,-0.36,-48.42,5.16,48.70
17.577,-0.42,-48.42,5.22,48.70
17.588,-0.42,-48.42,5.22,48.70
17.608,-0.42,-48.42,5.22,48.70
17.611,-0.42,-48.36,5.28,48.65
17.635,-0.42,-48.36,5.28,48.65
17.638,-0.42,-48.36,5.28,48.65
17.640,-0.42,-48.36,5.28,48.65
17.652,-0.42,-48.30,5.28,48.59
17.657,-0.36,-48.30,5.28,48.59
17.670,-0.36,-48.30,5.28,48.59
17.678,-0.30,-48.36,5.28,48.65
17.687,-0.24,-48.36,5.28,48.65
17.697,-0.24,-48.42,5.28,48.71
17.716,-0.18,-48.42,5.28,48.71
17.718,-0.18,-48.48,5.22,48.76
17.727,-0.18,-48.54,5.22,48.82
17.747,-0.18,-48.60,5.22,48.88
17.749,-0.12,-48.60,5.22,48.88
17.761,-0.12,-48.60,5.28,48.89
17.769,-0.12,-48.60,5.28,48.89
17.776,-0.12,-48.60,5.28,48.89
17.786,-0.06,-48.60,5.40,48.90
17.795,-0.06,-48.60,5.46,48.91
17.813,0.00,-48.60,5.52,48.91
17.827,0.06,-48.60,5.64,48.93
17.828,0.06,-48.60,5.76,48.94
17.836,0.06,-48.60,5.88,48.95
17.846,0.06,-48.60,5.94,48.96
17.856,0.06,-48.60,6.00,48.97
17.867,0.12,-48.60,6.00,48.97
17.875,0.12,-48.66,6.06,49.04
17.886,0.12,-48.66,6.00,49.03
17.898,0.12,-48.66,6.00,49.03
17.911,0.18,-48.72,5.94,49.08
17.939,0.18,-48.72,5.94,49.08
17.941,0.18,-48.72,5.94,49.08
17.942,0.18,-48.78,5.94,49.14
17.943,0.18,-48.78,5.94,49.14
17.945,0.18,-48.84,5.94,49.20
17.961,0.18,-48.84,5.94,49.20
17.966,0.18,-48.84,6.00,49.21
17.976,0.12,-48.84,6.00,49.21
17.988,0.06,-48.84,6.06,49.21
17.996,0.06,-48.78,6.12,49.16
18.006,0.00,-48.78,6.18,49.17
18.015,-0.06,-48.78,6.30,49.19
18.032,-0.12,-48.78,6.36,49.19
18.051,-0.12,-48.78,6.42,49.20
18.053,-0.18,-48.84,6.42,49.26
18.056,-0.18,-48.84,6.48,49.27
18.065,-0.18,-48.84,6.48,49.27
18.075,-0.24,-48.84,6.48,49.27
18.089,-0.24,-48.90,6.48,49.33
18.104,-0.18,-48.96,6.42,49.38
18.106,-0.18,-48.96,6.42,49.38
18.115,-0.18,-49.02,6.42,49.44
18.133,-0.18,-49.08,6.36,49.49
18.134,-0.18,-49.08,6.36,49.49
18.145,-0.12,-49.20,6.30,49.60
18.158,-0.12,-49.20,6.30,49.60
18.164,-0.06,-49.20,6.24,49.59
18.175,-0.06,-49.20,6.24,49.59
18.184,-0.06,-49.14,6.24,49.53
18.194,0.00,-49.14,6.24,49.53
18.216,0.06,-49.08,6.24,49.48
18.218,0.06,-49.08,6.30,49.48
18.232,0.12,-49.08,6.30,49.48
18.234,0.18,-49.08,6.30,49.48
18.244,0.18,-49.02,6.30,49.42
18.257,0.18,-49.02,6.30,49.42
18.264,0.24,-49.02,6.30,49.42
18.276,0.24,-49.02,6.30,49.42
18.283,0.24,-49.02,6.24,49.42
18.294,0.24,-49.02,6.24,49.42
18.321,0.24,-49.02,6.24,49.42
18.324,0.24,-48.96,6.24,49.36
18.326,0.24,-48.96,6.18,49.35
18.334,0.24,-48.96,6.18,49.35
18.351,0.30,-48.96,6.18,49.35
18.354,0.36,-49.02,6.24,49.42
18.367,0.36,-49.02,6.24,49.42
18.379,0.42,-49.02,6.24,49.42
18.383,0.42,-49.02,6.24,49.42
18.393,0.42,-49.08,6.24,49.48
18.404,0.48,-49.08,6.30,49.49
18.418,0.48,-49.14,6.30,49.54
18.437,0.48,-49.14,6.36,49.55
18.438,0.42,-49.14,6.42,49.56
18.443,0.42,-49.14,6.48,49.57
18.452,0.42,-49.14,6.60,49.58
18.463,0.42,-49.14,6.72,49.60
18.474,0.42,-49.14,6.78,49.61
18.483,0.36,-49.14,6.90,49.62
18.492,0.30,-49.08,6.96,49.57
18.504,0.24,-49.08,7.08,49.59
18.516,0.12,-49.02,7.14,49.54
18.565,0.06,-49.02,7.20,49.55
18.567,-0.12,-49.02,7.20,49.55
18.568,-0.18,-49.02,7.20,49.55
18.571,-0.24,-49.02,7.14,49.54
18.572,-0.30,-49.08,7.14,49.60
18.574,-0.36,-49.08,7.14,49.60
18.582,-0.30,-49.08,7.14,49.60
18.607,-0.30,-49.08,7.14,49.60
18.609,-0.30,-49.08,7.14,49.60
18.613,-0.18,-49.08,7.14,49.60
18.623,-0.18,-49.08,7.20,49.61
18.640,-0.12,-49.08,7.20,49.61
18.646,-0.12,-49.14,7.20,49.66
18.652,-0.06,-49.14,7.20,49.66
18.666,0.00,-49.14,7.20,49.66
18.671,0.06,-49.14,7.14,49.66
18.682,0.12,-49.14,7.14,49.66
18.704,0.12,-49.14,7.14,49.66
18.705,0.18,-49.14,7.14,49.66
18.722,0.24,-49.14,7.14,49.66
18.722,0.30,-49.14,7.14,49.66
