time,x,y,z,MF
12.360,-1.14,-47.22,-0.96,47.24
12.362,-1.14,-47.28,-0.96,47.30
12.371,-1.08,-47.28,-0.96,47.30
12.381,-1.08,-47.34,-0.96,47.36
12.390,-1.08,-47.34,-0.96,47.36
12.404,-1.02,-47.34,-0.96,47.36
12.411,-1.02,-47.40,-0.96,47.42
12.421,-1.02,-47.40,-0.96,47.42
12.430,-1.02,-47.40,-0.96,47.42
12.440,-1.02,-47.40,-0.96,47.42
12.450,-1.08,-47.40,-0.90,47.42
12.460,-1.08,-47.46,-0.90,47.48
12.470,-1.08,-47.46,-0.84,47.48
12.480,-1.08,-47.46,-0.84,47.48
12.490,-1.08,-47.46,-0.78,47.48
12.500,-1.08,-47.46,-0.72,47.48
12.510,-1.08,-47.46,-0.66,47.48
12.526,-1.08,-47.46,-0.60,47.48
12.530,-1.14,-47.46,-0.60,47.48
12.544,-1.08,-47.46,-0.54,47.48
12.550,-1.08,-47.46,-0.48,47.47
12.560,-1.08,-47.46,-0.42,47.47
12.572,-1.08,-47.46,-0.30,47.47
12.581,-1.08,-47.46,-0.24,47.47
12.592,-1.08,-47.46,-0.24,47.47
12.600,-1.08,-47.34,-0.12,47.35
12.610,-1.02,-47.28,0.00,47.29
12.633,-1.08,-47.22,0.06,47.23
12.634,-1.08,-47.16,0.18,47.17
12.639,-1.08,-47.16,0.24,47.17
12.650,-1.08,-47.10,0.30,47.11
12.661,-1.08,-47.10,0.36,47.11
12.672,-1.02,-47.04,0.42,47.05
12.679,-1.02,-47.10,0.42,47.11
12.690,-1.02,-47.16,0.36,47.17
12.699,-1.02,-47.22,0.30,47.23
12.709,-0.96,-47.28,0.18,47.29
12.719,-0.96,-47.34,0.06,47.35
12.737,-0.96,-47.40,0.00,47.41
12.739,-0.96,-47.40,-0.06,47.41
12.748,-0.96,-47.46,-0.12,47.47
12.759,-0.96,-47.52,-0.18,47.53
12.769,-0.96,-47.52,-0.24,47.53
12.779,-0.96,-47.52,-0.18,47.53
12.790,-0.96,-47.58,-0.18,47.59
12.798,-0.90,-47.58,-0.12,47.59
12.808,-0.90,-47.58,-0.18,47.59
12.818,-0.90,-47.58,-0.18,47.59
12.832,-0.84,-47.58,-0.18,47.59
12.849,-0.78,-47.58,-0.18,47.59
12.851,-0.78,-47.58,-0.12,47.59
12.859,-0.72,-47.58,-0.12,47.59
12.868,-0.72,-47.64,-0.06,47.65
12.878,-0.66,-47.64,-0.06,47.64
12.890,-0.66,-47.64,0.00,47.64
12.898,-0.66,-47.64,0.06,47.64
12.909,-0.66,-47.64,0.12,47.64
12.918,-0.72,-47.64,0.18,47.65
12.928,-0.72,-47.64,0.24,47.65
12.938,-0.72,-47.70,0.30,47.71
12.950,-0.72,-47.70,0.30,47.71
12.968,-0.72,-47.70,0.36,47.71
12.969,-0.72,-47.70,0.36,47.71
12.978,-0.72,-47.64,0.42,47.65
12.987,-0.72,-47.64,0.42,47.65
12.998,-0.72,-47.52,0.42,47.53
13.010,-0.72,-47.46,0.42,47.47
13.018,-0.72,-47.40,0.42,47.41
13.028,-0.72,-47.34,0.42,47.35
13.037,-0.72,-47.28,0.42,47.29
13.053,-0.72,-47.22,0.36,47.23
13.074,-0.72,-47.16,0.36,47.17
13.075,-0.72,-47.22,0.36,47.23
13.077,-0.72,-47.22,0.42,47.23
13.087,-0.72,-47.28,0.42,47.29
13.098,-0.78,-47.34,0.42,47.35
13.107,-0.78,-47.40,0.42,47.41
13.117,-0.78,-47.52,0.42,47.53
13.135,-0.78,-47.58,0.42,47.59
13.137,-0.78,-47.64,0.42,47.65
13.152,-0.78,-47.70,0.42,47.71
13.157,-0.84,-47.76,0.42,47.77
13.166,-0.84,-47.82,0.48,47.83
13.179,-0.90,-47.82,0.48,47.83
13.187,-0.90,-47.88,0.54,47.89
13.197,-0.90,-47.94,0.60,47.95
13.206,-0.90,-47.94,0.60,47.95
13.216,-0.96,-48.00,0.66,48.01
13.236,-0.96,-48.00,0.66,48.01
13.238,-0.96,-48.06,0.66,48.07
13.254,-0.90,-48.06,0.72,48.07
13.256,-0.90,-48.06,0.72,48.07
13.266,-0.84,-48.06,0.72,48.07
13.281,-0.84,-48.06,0.72,48.07
13.286,-0.78,-48.06,0.72,48.07
13.297,-0.78,-48.06,0.72,48.07
13.306,-0.72,-48.06,0.72,48.07
13.316,-0.72,-48.06,0.78,48.07
13.326,-0.66,-48.06,0.78,48.07
13.338,-0.66,-48.06,0.84,48.07
13.357,-0.72,-48.00,0.84,48.01
13.359,-0.78,-47.94,0.90,47.95
13.370,-0.78,-47.88,0.90,47.89
13.376,-0.84,-47.82,0.96,47.84
13.385,-0.90,-47.76,1.02,47.78
13.399,-0.96,-47.70,1.02,47.72
13.405,-0.96,-47.64,1.08,47.66
13.416,-0.96,-47.58,1.08,47.60
13.426,-1.02,-47.58,1.14,47.60
13.440,-1.02,-47.58,1.14,47.60
13.458,-1.02,-47.52,1.14,47.54
13.459,-0.96,-47.52,1.14,47.54
13.466,-0.96,-47.52,1.14,47.54
13.475,-0.96,-47.52,1.20,47.54
13.485,-0.96,-47.58,1.20,47.60
13.499,-0.96,-47.58,1.26,47.61
13.504,-0.96,-47.58,1.26,47.61
13.516,-0.96,-47.58,1.32,47.61
13.525,-0.96,-47.58,1.32,47.61
13.535,-0.96,-47.64,1.38,47.67
13.547,-0.96,-47.64,1.38,47.67
13.558,-0.96,-47.64,1.44,47.67
13.576,-1.02,-47.64,1.44,47.67
13.577,-1.02,-47.64,1.44,47.67
13.587,-1.02,-47.64,1.50,47.67
13.595,-1.02,-47.64,1.44,47.67
13.606,-1.02,-47.64,1.44,47.67
13.619,-1.02,-47.70,1.44,47.73
13.625,-1.02,-47.70,1.38,47.73
13.636,-1.02,-47.70,1.38,47.73
13.645,-1.02,-47.82,1.38,47.85
13.666,-0.96,-47.88,1.32,47.91
13.668,-0.96,-47.94,1.32,47.97
13.675,-0.90,-48.00,1.32,48.03
13.689,-0.90,-48.12,1.32,48.15
13.695,-0.90,-48.18,1.32,48.21
13.704,-0.84,-48.24,1.32,48.27
13.718,-0.90,-48.30,1.32,48.33
13.724,-0.90,-48.30,1.32,48.33
13.736,-0.96,-48.30,1.32,48.33
13.744,-1.02,-48.30,1.38,48.33
13.763,-1.08,-48.30,1.38,48.33
13.768,-1.14,-48.30,1.38,48.33
13.784,-1.20,-48.24,1.44,48.28
13.784,-1.32,-48.24,1.44,48.28
13.794,-1.32,-48.24,1.44,48.28
13.804,-1.38,-48.24,1.50,48.28
13.814,-1.32,-48.24,1.50,48.28
13.823,-1.32,-48.24,1.50,48.28
13.841,-1.32,-48.24,1.50,48.28
13.844,-1.32,-48.24,1.56,48.28
13.867,-1.26,-48.24,1.56,48.28
13.869,-1.26,-48.24,1.68,48.29
13.874,-1.20,-48.18,1.74,48.23
13.888,-1.14,-48.18,1.86,48.23
13.895,-1.14,-48.12,1.98,48.17
13.906,-1.08,-48.12,2.10,48.18
13.914,-1.08,-48.12,2.22,48.18
13.923,-1.08,-48.06,2.34,48.13
13.950,-1.08,-48.06,2.40,48.13
13.953,-1.08,-48.06,2.40,48.13
13.954,-1.08,-48.12,2.40,48.19
13.963,-1.14,-48.12,2.40,48.19
13.973,-1.14,-48.12,2.40,48.19
13.982,-1.14,-48.12,2.40,48.19
13.993,-1.14,-48.12,2.40,48.19
14.007,-1.14,-48.18,2.34,48.25
14.013,-1.20,-48.18,2.28,48.25
14.023,-1.20,-48.18,2.22,48.25
14.034,-1.20,-48.18,2.22,48.25
14.058,-1.20,-48.18,2.16,48.24
14.061,-1.20,-48.18,2.16,48.24
14.063,-1.20,-48.18,2.10,48.24
14.080,-1.20,-48.18,2.04,48.24
14.083,-1.20,-48.18,1.98,48.24
14.096,-1.20,-48.18,2.04,48.24
14.101,-1.20,-48.18,2.04,48.24
14.112,-1.14,-48.18,2.04,48.24
14.128,-1.14,-48.18,2.04,48.24
14.132,-1.14,-48.18,2.04,48.24
14.147,-1.14,-48.18,2.04,48.24
14.153,-1.14,-48.18,2.04,48.24
14.162,-1.14,-48.12,2.10,48.18
14.175,-1.14,-48.12,2.10,48.18
14.182,-1.08,-48.12,2.16,48.18
14.193,-1.02,-48.12,2.34,48.19
14.202,-0.96,-48.12,2.46,48.19
14.212,-0.90,-48.12,2.58,48.20
14.237,-0.84,-48.12,2.64,48.20
14.239,-0.78,-48.06,2.76,48.15
14.260,-0.78,-48.06,2.82,48.15
14.262,-0.72,-48.12,2.94,48.22
14.263,-0.78,-48.12,2.94,48.22
14.274,-0.78,-48.12,2.94,48.22
14.281,-0.78,-48.18,2.82,48.27
14.292,-0.84,-48.18,2.76,48.27
14.300,-0.84,-48.24,2.70,48.32
14.311,-0.84,-48.30,2.64,48.38
14.325,-0.84,-48.30,2.58,48.38
14.332,-0.90,-48.36,2.52,48.43
14.356,-0.90,-48.42,2.46,48.49
14.358,-0.90,-48.42,2.40,48.49
14.361,-0.90,-48.48,2.40,48.55
14.371,-0.90,-48.48,2.46,48.55
14.381,-0.90,-48.54,2.46,48.61
14.392,-0.90,-48.54,2.46,48.61
14.400,-0.90,-48.54,2.46,48.61
14.410,-0.84,-48.54,2.40,48.61
14.420,-0.84,-48.60,2.40,48.67
14.430,-0.84,-48.54,2.40,48.61
14.460,-0.78,-48.54,2.40,48.61
14.462,-0.78,-48.54,2.40,48.61
14.463,-0.72,-48.54,2.40,48.60
14.470,-0.72,-48.54,2.40,48.60
14.480,-0.72,-48.54,2.40,48.60
14.495,-0.72,-48.54,2.46,48.61
14.501,-0.66,-48.54,2.46,48.61
14.511,-0.66,-48.54,2.46,48.61
14.519,-0.66,-48.48,2.52,48.55
14.530,-0.66,-48.48,2.52,48.55
14.546,-0.66,-48.48,2.58,48.55
14.564,-0.66,-48.48,2.58,48.55
14.566,-0.66,-48.42,2.58,48.49
14.569,-0.66,-48.36,2.64,48.44
14.585,-0.66,-48.36,2.70,48.44
14.590,-0.66,-48.30,2.70,48.38
14.599,-0.66,-48.30,2.82,48.39
14.612,-0.66,-48.30,3.00,48.40
14.619,-0.66,-48.30,3.12,48.41
14.629,-0.66,-48.30,3.24,48.41
14.638,-0.66,-48.30,3.30,48.42
14.658,-0.66,-48.36,3.42,48.49
14.659,-0.66,-48.36,3.48,48.49
14.669,-0.66,-48.36,3.54,48.49
14.682,-0.60,-48.36,3.48,48.49
14.688,-0.60,-48.36,3.48,48.49
14.698,-0.60,-48.36,3.36,48.48
14.711,-0.60,-48.36,3.36,48.48
14.718,-0.54,-48.36,3.30,48.48
14.730,-0.54,-48.36,3.30,48.48
14.738,-0.54,-48.36,3.30,48.48
14.748,-0.54,-48.30,3.24,48.41
14.759,-0.54,-48.30,3.24,48.41
14.780,-0.54,-48.30,3.18,48.41
14.782,-0.54,-48.30,3.18,48.41
14.789,-0.54,-48.36,3.18,48.47
14.807,-0.54,-48.42,3.18,48.53
14.811,-0.54,-48.48,3.18,48.59
14.819,-0.60,-48.54,3.18,48.65
14.831,-0.66,-48.54,3.18,48.65
14.837,-0.66,-48.60,3.24,48.71
14.856,-0.72,-48.66,3.30,48.78
14.858,-0.78,-48.72,3.36,48.84
14.874,-0.78,-48.72,3.42,48.85
14.885,-0.84,-48.72,3.48,48.85
14.887,-0.90,-48.72,3.60,48.86
14.898,-0.90,-48.72,3.66,48.87
14.908,-0.96,-48.72,3.72,48.87
14.919,-0.96,-48.72,3.78,48.88
14.935,-0.96,-48.72,3.78,48.88
14.940,-1.02,-48.72,3.78,48.88
14.964,-1.02,-48.72,3.84,48.88
14.967,-1.02,-48.66,3.84,48.82
14.969,-0.96,-48.60,3.84,48.76
14.977,-0.96,-48.54,3.84,48.70
14.988,-0.96,-48.54,3.84,48.70
14.999,-0.96,-48.48,3.84,48.64
15.007,-0.90,-48.48,3.84,48.64
15.018,-0.90,-48.42,3.84,48.58
15.034,-0.90,-48.42,3.84,48.58
15.049,-0.90,-48.42,3.84,48.58
15.049,-0.84,-48.42,3.84,48.58
15.056,-0.84,-48.42,3.84,48.58
15.068,-0.84,-48.42,3.84,48.58
15.077,-0.84,-48.42,3.84,48.58
15.087,-0.84,-48.48,3.90,48.64
15.099,-0.84,-48.48,3.90,48.64
15.107,-0.84,-48.54,3.90,48.70
15.116,-0.84,-48.54,3.90,48.70
15.128,-0.78,-48.54,3.96,48.71
15.140,-0.72,-48.60,3.96,48.77
15.168,-0.66,-48.60,3.96,48.77
15.171,-0.60,-48.66,3.90,48.82
15.173,-0.54,-48.66,3.90,48.82
15.177,-0.48,-48.66,3.90,48.82
15.194,-0.42,-48.66,3.90,48.82
15.196,-0.42,-48.66,3.90,48.82
15.206,-0.36,-48.66,3.90,48.82
15.218,-0.36,-48.66,3.90,48.82
15.226,-0.42,-48.66,3.90,48.82
15.235,-0.42,-48.66,3.90,48.82
15.246,-0.42,-48.66,3.84,48.81
15.266,-0.42,-48.72,3.84,48.87
15.268,-0.42,-48.72,3.84,48.87
15.276,-0.48,-48.72,3.84,48.87
15.286,-0.48,-48.72,3.84,48.87
15.295,-0.48,-48.78,3.84,48.93
15.306,-0.48,-48.78,3.84,48.93
15.319,-0.48,-48.78,3.84,48.93
15.326,-0.48,-48.78,3.96,48.94
15.337,-0.54,-48.78,4.02,48.95
15.346,-0.48,-48.84,4.08,49.01
15.355,-0.54,-48.84,4.14,49.02
15.377,-0.54,-48.84,4.20,49.02
15.377,-0.54,-48.84,4.26,49.03
15.391,-0.54,-48.84,4.32,49.03
15.394,-0.60,-48.84,4.32,49.03
15.405,-0.66,-48.84,4.32,49.04
15.414,-0.66,-48.84,4.32,49.04
15.425,-0.72,-48.84,4.26,49.03
15.439,-0.78,-48.84,4.26,49.03
15.445,-0.84,-48.84,4.26,49.03
15.460,-0.84,-48.84,4.26,49.03
15.466,-0.84,-48.90,4.32,49.10
15.475,-0.78,-48.90,4.32,49.10
15.488,-0.66,-48.90,4.32,49.09
15.495,-0.60,-48.90,4.32,49.09
15.506,-0.54,-48.90,4.32,49.09
15.515,-0.42,-48.90,4.32,49.09
15.525,-0.24,-48.90,4.32,49.09
15.553,-0.06,-48.90,4.38,49.10
15.555,0.06,-48.84,4.38,49.04
15.556,0.12,-48.90,4.38,49.10
15.565,0.18,-48.90,4.44,49.10
15.579,0.24,-48.90,4.44,49.10
15.589,0.30,-48.90,4.50,49.11
15.594,0.30,-48.96,4.56,49.17
15.605,0.30,-48.96,4.56,49.17
15.613,0.30,-48.96,4.62,49.18
15.624,0.30,-48.96,4.62,49.18
15.635,0.24,-48.96,4.62,49.18
15.647,0.18,-48.96,4.62,49.18
15.675,0.12,-48.96,4.62,49.18
15.677,0.06,-48.96,4.62,49.18
15.679,0.00,-48.96,4.56,49.17
15.685,-0.06,-48.96,4.56,49.17
15.696,-0.12,-48.96,4.56,49.17
15.708,-0.18,-48.90,4.56,49.11
15.713,-0.24,-48.84,4.56,49.05
15.724,-0.24,-48.84,4.56,49.05
15.733,-0.24,-48.84,4.62,49.06
15.743,-0.24,-48.78,4.62,49.00
15.777,-0.24,-48.72,4.62,48.94
15.779,-0.24,-48.72,4.62,48.94
15.780,-0.30,-48.66,4.62,48.88
15.784,-0.30,-48.66,4.68,48.89
15.797,-0.30,-48.66,4.68,48.89
15.803,-0.30,-48.66,4.68,48.89
15.814,-0.30,-48.72,4.68,48.95
15.825,-0.30,-48.72,4.68,48.95
15.833,-0.30,-48.72,4.74,48.95
15.843,-0.30,-48.72,4.86,48.96
15.852,-0.30,-48.72,5.10,48.99
15.867,-0.30,-48.78,5.22,49.06
15.883,-0.30,-48.78,5.40,49.08
15.885,-0.30,-48.78,5.58,49.10
15.894,-0.30,-48.78,5.70,49.11
15.903,-0.30,-48.78,5.88,49.13
15.913,-0.30,-48.84,5.94,49.20
15.927,-0.30,-48.78,5.94,49.14
15.933,-0.30,-48.84,5.82,49.19
15.944,-0.30,-48.84,5.76,49.18
15.953,-0.30,-48.84,5.70,49.17
15.971,-0.24,-48.84,5.64,49.17
15.976,-0.24,-48.78,5.58,49.10
15.983,-0.24,-48.78,5.52,49.09
15.998,-0.18,-48.84,5.46,49.14
16.002,-0.18,-48.84,5.40,49.14
16.011,-0.18,-48.84,5.40,49.14
16.021,-0.12,-48.84,5.34,49.13
16.033,-0.12,-48.90,5.28,49.18
16.048,-0.12,-48.90,5.28,49.18
16.051,-0.12,-48.96,5.22,49.24
16.066,-0.06,-48.96,5.22,49.24
16.070,-0.06,-48.96,5.22,49.24
16.081,-0.06,-48.96,5.16,49.23
16.091,-0.06,-48.96,5.16,49.23
16.101,-0.06,-48.96,5.22,49.24
16.112,-0.06,-48.96,5.22,49.24
16.122,-0.06,-48.96,5.22,49.24
16.132,-0.06,-48.90,5.22,49.18
16.165,-0.06,-48.90,5.22,49.18
16.167,-0.06,-48.90,5.28,49.18
16.168,-0.12,-48.90,5.28,49.18
16.171,-0.12,-48.84,5.28,49.12
16.185,-0.12,-48.84,5.28,49.12
16.190,-0.18,-48.84,5.34,49.13
16.202,-0.18,-48.84,5.34,49.13
16.214,-0.18,-48.84,5.34,49.13
16.220,-0.24,-48.84,5.34,49.13
16.230,-0.24,-48.84,5.34,49.13
16.241,-0.24,-48.90,5.34,49.19
16.252,-0.30,-48.96,5.34,49.25
16.260,-0.24,-48.96,5.40,49.26
16.269,-0.24,-48.96,5.46,49.26
16.279,-0.24,-48.96,5.46,49.26
16.290,-0.18,-49.02,5.52,49.33
16.300,-0.18,-49.02,5.58,49.34
16.311,-0.18,-49.02,5.70,49.35
16.320,-0.12,-49.02,5.76,49.36
16.330,-0.12,-49.02,5.82,49.36
16.341,-0.18,-49.02,5.88,49.37
16.359,-0.18,-49.02,5.88,49.37
16.370,-0.18,-49.02,6.00,49.39
16.373,-0.18,-49.02,6.06,49.39
16.387,-0.24,-49.02,6.12,49.40
16.391,-0.24,-49.02,6.12,49.40
16.400,-0.24,-49.02,6.18,49.41
16.414,-0.24,-49.02,6.24,49.42
16.419,-0.18,-49.02,6.30,49.42
16.431,-0.18,-48.96,6.30,49.36
16.439,-0.18,-48.96,6.36,49.37
16.449,-0.18,-48.96,6.36,49.37
16.459,-0.18,-48.90,6.36,49.31
16.475,-0.18,-48.84,6.36,49.25
16.497,-0.18,-48.84,6.36,49.25
16.498,-0.18,-48.78,6.36,49.19
16.498,-0.18,-48.78,6.30,49.19
16.508,-0.18,-48.72,6.30,49.13
16.519,-0.18,-48.72,6.24,49.12
16.529,-0.18,-48.66,6.30,49.07
16.538,-0.18,-48.66,6.24,49.06
16.548,-0.18,-48.66,6.24,49.06
16.558,-0.18,-48.66,6.24,49.06
16.579,-0.18,-48.66,6.30,49.07
16.589,-0.18,-48.66,6.30,49.07
16.592,-0.24,-48.66,6.36,49.07
16.593,-0.24,-48.66,6.36,49.07
16.603,-0.24,-48.66,6.36,49.07
16.608,-0.24,-48.66,6.42,49.08
16.618,-0.24,-48.66,6.48,49.09
16.628,-0.24,-48.66,6.54,49.10
16.638,-0.24,-48.66,6.60,49.11
16.658,-0.24,-48.66,6.72,49.12
16.660,-0.24,-48.66,6.72,49.12
16.668,-0.24,-48.66,6.78,49.13
16.690,-0.24,-48.66,6.72,49.12
16.692,-0.24,-48.66,6.72,49.12
16.706,-0.24,-48.66,6.66,49.11
16.708,-0.18,-48.66,6.66,49.11
16.722,-0.18,-48.66,6.60,49.11
16.728,-0.18,-48.66,6.60,49.11
16.738,-0.18,-48.66,6.54,49.10
16.764,-0.18,-48.66,6.54,49.10
16.767,-0.18,-48.72,6.54,49.16
16.768,-0.24,-48.78,6.54,49.22
16.780,-0.24,-48.84,6.60,49.28
16.795,-0.36,-48.84,6.60,49.29
16.805,-0.42,-48.90,6.66,49.35
16.807,-0.48,-48.96,6.66,49.41
16.818,-0.54,-49.02,6.72,49.48
16.827,-0.60,-49.14,6.72,49.60
16.837,-0.66,-49.20,6.78,49.67
16.847,-0.66,-49.20,6.78,49.67
16.858,-0.66,-49.26,6.84,49.74
16.874,-0.60,-49.26,6.84,49.74
16.877,-0.60,-49.32,6.84,49.80
16.887,-0.54,-49.32,6.84,49.79
16.897,-0.48,-49.26,6.84,49.73
16.907,-0.42,-49.26,6.90,49.74
16.920,-0.30,-49.20,6.90,49.68
16.926,-0.24,-49.14,6.84,49.61
16.938,-0.18,-49.08,6.84,49.55
16.947,-0.12,-49.08,6.84,49.55
16.971,-0.06,-49.02,6.84,49.49
16.973,-0.06,-49.02,6.84,49.49
16.977,0.00,-49.02,6.78,49.49
16.998,0.00,-49.02,6.78,49.49
17.000,0.00,-49.02,6.78,49.49
17.011,0.00,-48.96,6.78,49.43
17.019,0.00,-48.96,6.84,49.44
17.026,-0.06,-48.96,6.84,49.44
17.037,-0.06,-48.96,6.90,49.44
17.045,-0.06,-48.96,6.96,49.45
17.063,-0.06,-48.96,7.02,49.46
17.066,-0.06,-48.96,7.02,49.46
17.077,-0.06,-48.96,7.08,49.47
17.085,-0.06,-48.96,7.08,49.47
17.096,-0.06,-48.90,7.14,49.42
17.106,-0.06,-48.90,7.20,49.43
17.116,-0.06,-48.84,7.20,49.37
17.126,-0.06,-48.84,7.20,49.37
17.136,-0.06,-48.84,7.26,49.38
17.147,-0.06,-48.78,7.26,49.32
17.169,0.00,-48.78,7.26,49.32
17.172,0.06,-48.78,7.32,49.33
17.176,0.06,-48.72,7.32,49.27
17.201,0.12,-48.72,7.38,49.28
17.203,0.24,-48.72,7.38,49.28
17.204,0.30,-48.78,7.38,49.34
17.215,0.36,-48.78,7.44,49.35
17.224,0.36,-48.78,7.44,49.35
17.239,0.42,-48.78,7.44,49.35
17.245,0.42,-48.84,7.44,49.41
17.255,0.42,-48.84,7.44,49.41
17.264,0.42,-48.84,7.44,49.41
17.283,0.36,-48.90,7.44,49.46
17.286,0.30,-48.96,7.44,49.52
17.302,0.24,-48.96,7.44,49.52
17.305,0.24,-49.02,7.44,49.58
17.316,0.18,-49.02,7.44,49.58
17.326,0.12,-49.08,7.44,49.64
17.336,0.06,-49.08,7.44,49.64
17.345,0.00,-49.14,7.44,49.70
17.371,0.00,-49.14,7.44,49.70
17.372,0.00,-49.14,7.44,49.70
17.375,0.00,-49.14,7.44,49.70
17.385,0.00,-49.14,7.44,49.70
17.411,0.00,-49.08,7.44,49.64
17.413,0.00,-49.02,7.44,49.58
17.415,0.00,-49.02,7.44,49.58
17.424,0.00,-48.96,7.44,49.52
17.434,-0.06,-48.90,7.44,49.46
17.444,-0.06,-48.84,7.44,49.40
17.466,-0.12,-48.84,7.50,49.41
17.467,-0.18,-48.78,7.56,49.36
17.484,-0.18,-48.78,7.62,49.37
17.485,-0.24,-48.72,7.68,49.32
17.495,-0.24,-48.72,7.74,49.33
17.509,-0.30,-48.72,7.80,49.34
17.514,-0.30,-48.72,7.80,49.34
17.527,-0.30,-48.72,7.86,49.35
17.534,-0.30,-48.72,7.80,49.34
17.545,-0.24,-48.72,7.80,49.34
17.553,-0.24,-48.72,7.74,49.33
17.574,-0.24,-48.72,7.68,49.32
17.575,-0.24,-48.78,7.68,49.38
17.583,-0.18,-48.72,7.68,49.32
17.600,-0.18,-48.66,7.62,49.25
17.603,-0.18,-48.60,7.68,49.20
17.614,-0.18,-48.60,7.80,49.22
17.626,-0.12,-48.54,7.92,49.18
17.634,-0.12,-48.54,8.04,49.20
17.646,-0.06,-48.48,8.16,49.16
17.653,0.00,-48.42,8.22,49.11
17.663,0.06,-48.42,8.34,49.13
17.689,0.12,-48.42,8.40,49.14
17.692,0.18,-48.48,8.46,49.21
17.694,0.24,-48.48,8.40,49.20
17.717,0.30,-48.54,8.34,49.25
17.720,0.36,-48.54,8.28,49.24
17.722,0.42,-48.54,8.28,49.24
17.733,0.42,-48.54,8.28,49.24
17.752,0.42,-48.60,8.34,49.31
17.756,0.48,-48.60,8.34,49.31
17.770,0.48,-48.60,8.34,49.31
17.772,0.48,-48.54,8.40,49.26
17.782,0.48,-48.54,8.46,49.27
17.792,0.42,-48.54,8.46,49.27
17.801,0.42,-48.60,8.52,49.34
17.812,0.42,-48.60,8.58,49.35
17.821,0.42,-48.60,8.58,49.35
17.832,0.42,-48.60,8.58,49.35
17.861,0.42,-48.60,8.64,49.36
17.863,0.42,-48.66,8.64,49.42
17.865,0.42,-48.66,8.64,49.42
17.872,0.42,-48.66,8.64,49.42
17.885,0.42,-48.72,8.64,49.48
17.897,0.42,-48.78,8.64,49.54
17.902,0.42,-48.78,8.64,49.54
17.914,0.42,-48.84,8.64,49.60
17.920,0.42,-48.90,8.64,49.66
17.931,0.42,-48.96,8.64,49.72
17.940,0.42,-48.96,8.64,49.72
17.953,0.42,-49.02,8.64,49.78
17.968,0.42,-49.02,8.64,49.78
17.971,0.42,-49.02,8.64,49.78
17.981,0.42,-49.02,8.64,49.78
17.992,0.42,-49.02,8.64,49.78
18.008,0.42,-49.02,8.64,49.78
18.018,0.42,-48.96,8.64,49.72
18.021,0.42,-48.96,8.64,49.72
18.032,0.48,-48.90,8.64,49.66
18.040,0.42,-48.90,8.64,49.66
18.051,0.42,-48.84,8.70,49.61
18.074,0.42,-48.84,8.70,49.61
18.076,0.36,-48.84,8.70,49.61
18.080,0.36,-48.78,8.70,49.55
18.090,0.36,-48.78,8.70,49.55
18.100,0.30,-48.78,8.76,49.56
18.110,0.18,-48.84,8.76,49.62
18.120,0.18,-48.84,8.76,49.62
18.132,0.12,-48.84,8.76,49.62
18.139,0.12,-48.84,8.76,49.62
18.150,0.12,-48.84,8.76,49.62
18.160,0.06,-48.84,8.76,49.62
18.182,0.06,-48.84,8.76,49.62
18.184,0.06,-48.84,8.76,49.62
18.190,0.12,-48.78,8.82,49.57
18.210,0.18,-48.84,8.88,49.64
18.212,0.18,-48.84,9.00,49.66
18.223,0.24,-48.90,9.06,49.73
18.235,0.24,-48.96,9.12,49.80
18.238,0.30,-49.02,9.18,49.87
18.249,0.30,-49.08,9.24,49.94
18.259,0.30,-49.14,9.30,50.01
18.279,0.30,-49.20,9.36,50.08
18.280,0.30,-49.26,9.36,50.14
18.289,0.30,-49.32,9.30,50.19
18.298,0.30,-49.38,9.30,50.25
18.309,0.24,-49.38,9.30,50.25
18.319,0.24,-49.38,9.30,50.25
18.329,0.24,-49.38,9.36,50.26
18.340,0.18,-49.38,9.36,50.26
18.355,0.18,-49.38,9.42,50.27
18.359,0.18,-49.44,9.48,50.34
18.383,0.12,-49.38,9.48,50.28
18.383,0.12,-49.38,9.54,50.29
18.390,0.12,-49.32,9.54,50.23
18.403,0.12,-49.32,9.60,50.25
18.409,0.12,-49.26,9.60,50.19
18.419,0.18,-49.20,9.66,50.14
18.429,0.18,-49.14,9.66,50.08
18.439,0.18,-49.08,9.60,50.01
18.466,0.18,-49.02,9.60,49.95
18.469,0.24,-48.96,9.60,49.89
18.471,0.24,-48.90,9.60,49.83
18.478,0.24,-48.90,9.60,49.83
18.500,0.24,-48.90,9.54,49.82
18.502,0.24,-48.90,9.54,49.82
18.509,0.18,-48.90,9.54,49.82
18.520,0.18,-48.84,9.60,49.77
18.528,0.12,-48.84,9.66,49.79
18.538,0.12,-48.84,9.72,49.80
18.548,0.12,-48.84,9.90,49.83
18.565,0.12,-48.84,10.02,49.86
18.567,0.06,-48.84,10.14,49.88
18.577,0.06,-48.84,10.32,49.92
18.588,0.06,-48.84,10.44,49.94
18.597,0.12,-48.84,10.50,49.96
18.608,0.18,-48.78,10.62,49.92
18.622,0.18,-48.78,10.74,49.95
18.628,0.18,-48.78,10.68,49.94
18.639,0.24,-48.78,10.68,49.94
18.647,0.24,-48.72,10.68,49.88
18.657,0.30,-48.72,10.68,49.88
18.683,0.30,-48.72,10.68,49.88
18.685,0.30,-48.72,10.68,49.88
18.691,0.30,-48.72,10.68,49.88
18.697,0.30,-48.72,10.68,49.88
18.712,0.30,-48.72,10.68,49.88
